Component, LCOM2, LCOM3, LCOM5, TCC, LCOM4, LCbC_XScan, MWE, CC
edu.umd.cs.findbugs.gui2.FindBugsFBPFileFilter,6,100,,0,4,1,0.00830856010366644,1
edu.umd.cs.findbugs.gui2.FindBugsFileFilter,,,,,1,0,4.9E-324,2
edu.umd.cs.findbugs.gui2.FindBugsFilterFileFilter,1,100,,0,2,0,0.008062726533027592,2
edu.umd.cs.findbugs.gui2.FindBugsFilterFileFilter,1,100,,0,2,0,0.008062726533027592,1
edu.umd.cs.findbugs.gui2.FindBugsLayoutManager,,,,0,6,0,0.009545494351519395,5
edu.umd.cs.findbugs.gui2.FindBugsLayoutManagerFactory,0,0,,0,1,0,0.008994141430811124,2
edu.umd.cs.findbugs.gui2.FindBugsProjectFileFilter,3,100,,0,3,1,0.009879794766943083,1
edu.umd.cs.findbugs.gui2.GUI2CommandLine,27,76,82,10,3,3,0.008962299351581868,5
edu.umd.cs.findbugs.gui2.GUISaveState,311,92,93,12,22,0,0.025369320909022226,10
edu.umd.cs.findbugs.gui2.GUISaveState,311,92,93,12,22,0,0.025369320909022226,9
edu.umd.cs.findbugs.gui2.HelpDialog,,,,,1,1,4.9E-324,1
edu.umd.cs.findbugs.gui2.HelpDialog,,,,,1,1,4.9E-324,2
edu.umd.cs.findbugs.gui2.MainFrame,3494,97,96,6,92,3,0.008345477860018654,102
edu.umd.cs.findbugs.gui2.MainFrame,3494,97,96,6,92,3,0.008345477860018654,23
edu.umd.cs.findbugs.gui2.NewFilterFrame,4,63,0,33,4,1,0.004775812113639831,6
edu.umd.cs.findbugs.gui2.NewFilterFrame,4,63,0,33,4,1,0.004775812113639831,1
edu.umd.cs.findbugs.gui2.NewFilterFromBug,0,25,,,2,0,0.00504186132568574,2
edu.umd.cs.findbugs.gui2.NewFilterFromBug,0,25,,,2,0,0.00504186132568574,5
edu.umd.cs.findbugs.gui2.NewProjectWizard,7,79,100,0,7,0,0.006478631825722143,15
edu.umd.cs.findbugs.gui2.NewProjectWizard,7,79,100,0,7,0,0.006478631825722143,15
edu.umd.cs.findbugs.gui2.OSXAdapter,1,61,66,70,2,0,0.006747774859116607,2
edu.umd.cs.findbugs.gui2.OriginalGUI2ProjectFile,,,,,2,0,0.009803039841712382,1
edu.umd.cs.findbugs.gui2.PreferencesFrame,25,84,88,0,11,1,0.0032289927080903203,24
edu.umd.cs.findbugs.gui2.PreferencesFrame,25,84,88,0,11,1,0.0032289927080903203,4
edu.umd.cs.findbugs.gui2.ProjectSettings,38,77,75,19,4,0,0.008262240909656798,2
edu.umd.cs.findbugs.gui2.ProjectSettings,38,77,75,19,4,0,0.008262240909656798,5
edu.umd.cs.findbugs.gui2.PropertiesDialog,1,50,,0,1,0,0.005870294900749259,3
edu.umd.cs.findbugs.gui2.RecentMenu,0,17,50,100,3,0,0.007775162279763177,4
edu.umd.cs.findbugs.gui2.SortableStringComparator,0,0,,0,1,0,0.008637768444409223,5
edu.umd.cs.findbugs.gui2.SorterDialog,5,69,84,0,1,1,0.006052492989688332,1
edu.umd.cs.findbugs.gui2.SorterDialog,5,69,84,0,1,1,0.006052492989688332,7
edu.umd.cs.findbugs.gui2.SorterTableColumnModel,293,82,80,16,10,0,0.006276677376059362,8
edu.umd.cs.findbugs.gui2.SorterTableColumnModel,293,82,80,16,10,0,0.006276677376059362,3
edu.umd.cs.findbugs.gui2.SourceCodeDisplay,27,84,86,46,1,0,0.004629643396330122,2
edu.umd.cs.findbugs.gui2.SourceCodeDisplay,27,84,86,46,1,0,0.004629643396330122,9
edu.umd.cs.findbugs.gui2.SourceDirectoryWizard,0,77,91,0,1,0,0.0032027346755232225,5
edu.umd.cs.findbugs.gui2.SourceDirectoryWizard,0,77,91,0,1,0,0.0032027346755232225,1
edu.umd.cs.findbugs.gui2.SplashFrame,3,67,,0,1,0,0.00899800062043278,1
edu.umd.cs.findbugs.gui2.SplashFrame,3,67,,0,1,0,0.00899800062043278,6
edu.umd.cs.findbugs.gui2.SplitLayout,15,71,58,13,4,3,0.007752659166443039,8
edu.umd.cs.findbugs.gui2.SplitLayout,15,71,58,13,4,3,0.007752659166443039,2
edu.umd.cs.findbugs.gui2.SpringUtilities,,,,0,3,0,0.009569808907649597,4
edu.umd.cs.findbugs.gui2.SpringUtilities,,,,0,3,0,0.009569808907649597,1
edu.umd.cs.findbugs.gui2.StackedFilterMatcher,15,70,0,48,3,2,0.008352188558246426,3
edu.umd.cs.findbugs.gui2.SuppressionMatcher,3,100,,0,3,2,0.009090496469704813,2
edu.umd.cs.findbugs.gui2.SwingThread,,,,,0,0,-2.0,1
edu.umd.cs.findbugs.gui2.TabbedLayout,10,56,50,40,3,3,0.007117217977222383,3
edu.umd.cs.findbugs.gui2.Util,,,,0,1,0,4.9E-324,1
edu.umd.cs.findbugs.gui2.Util,,,,0,1,0,4.9E-324,5
edu.umd.cs.findbugs.gui2.HashListTest,6,81,,0,4,0,0.007258085937876048,1
edu.umd.cs.findbugs.internalAnnotations.DottedClassName,,,,,0,0,-2.0,3
edu.umd.cs.findbugs.internalAnnotations.SlashedClassName,,,,0,1,0,4.9E-324,10
edu.umd.cs.findbugs.io.IO,36,89,100,0,7,0,0.043522201650066775,12
edu.umd.cs.findbugs.jaif.JAIFScannerTest,,,,0,1,0,0.009790540459437783,2
edu.umd.cs.findbugs.jaif.JAIFEnumConstant,0,0,0,100,1,0,0.009892004719121515,2
edu.umd.cs.findbugs.jaif.JAIFEvents,,,,0,8,0,0.01007486828727239,2
edu.umd.cs.findbugs.jaif.JAIFParser,21,53,41,0,1,0,0.008321847363354817,3
edu.umd.cs.findbugs.jaif.JAIFScanner,6,93,76,17,1,0,0.010288737424314217,2
edu.umd.cs.findbugs.jaif.JAIFSyntaxException,,,,,2,0,0.009892004719121517,2
edu.umd.cs.findbugs.jaif.JAIFToken,0,44,0,100,1,0,0.009172663372178015,3
edu.umd.cs.findbugs.log.Profiler,4,65,75,50,3,0,0.03517038285368278,19
edu.umd.cs.findbugs.ml.ConvertToARFF,227,92,91,2,2,5,0.003528839567561238,3
edu.umd.cs.findbugs.ml.GenerateUIDs,1,33,,0,1,0,0.0077766953579757195,3
edu.umd.cs.findbugs.ml.SplitCamelCaseIdentifier,0,0,,0,1,0,0.009222438446569083,1
edu.umd.cs.findbugs.ml.SplitCamelCaseIdentifier,0,0,,0,1,0,0.009222438446569083,2
edu.umd.cs.findbugs.ml.SplitCamelCaseIdentifierTest,16,75,83,0,1,0,0.006978679813048212,4
edu.umd.cs.findbugs.model.ClassFeatureSet,152,92,94,11,1,1,0.007151136228344531,4
edu.umd.cs.findbugs.model.ClassNameRewriter,,,,0,1,0,4.9E-324,2
edu.umd.cs.findbugs.model.ClassNameRewriterUtil,,,,0,1,0,0.011504741905826931,2
edu.umd.cs.findbugs.model.IdentityClassNameRewriter,1,75,,0,2,1,0.013231826862729744,2
edu.umd.cs.findbugs.model.MovedClassMap,9,68,75,100,1,1,0.00969881664239233,2
edu.umd.cs.findbugs.model.RegenerateClassFeatures,0,38,50,33,1,0,0.0074545822729419646,5
edu.umd.cs.findbugs.model.SimilarClassFinder,0,0,0,100,1,0,0.010592002959309338,2
edu.umd.cs.findbugs.model.SimilarClassSet,0,0,0,100,1,0,0.00914506250524373,2
edu.umd.cs.findbugs.plan.AnalysisPass,0,33,42,68,1,0,0.006638650344113527,2
edu.umd.cs.findbugs.plan.ByInterfaceDetectorFactorySelector,0,0,,0,1,1,0.008437185540676524,3
edu.umd.cs.findbugs.plan.ConstraintEdge,1,33,0,100,2,0,0.007945185509147896,2
edu.umd.cs.findbugs.plan.ConstraintGraph,,,,0,2,0,0.008245706936984645,2
edu.umd.cs.findbugs.plan.DetectorFactorySelector,,,,0,1,0,4.9E-324,2
edu.umd.cs.findbugs.plan.DetectorNode,0,0,0,100,1,0,0.007612263426216913,2
edu.umd.cs.findbugs.plan.DetectorOrderingConstraint,3,56,75,30,2,0,0.00806272653302759,2
edu.umd.cs.findbugs.plan.ExecutionPlan,175,80,73,48,1,0,0.004573458268973999,7
edu.umd.cs.findbugs.plan.OrderingConstraintException,,100,,,1,0,4.9E-324,2
edu.umd.cs.findbugs.plan.ReportingDetectorFactorySelector,0,0,0,100,1,1,0.008503003354395819,2
edu.umd.cs.findbugs.plan.SingleDetectorFactorySelector,0,17,50,100,1,1,0.008372378830939395,2
edu.umd.cs.findbugs.props.AbstractWarningProperty,0,33,100,0,1,0,0.009068974124303185,2
edu.umd.cs.findbugs.props.GeneralWarningProperty,,100,,,1,0,4.9E-324,4
edu.umd.cs.findbugs.props.PriorityAdjustment,0,91,,0,1,0,0.015819811013651316,5
edu.umd.cs.findbugs.props.WarningProperty,,,,0,12,0,0.01007486828727239,2
edu.umd.cs.findbugs.props.WarningPropertyUtil,10,80,,0,2,0,0.004611390611863791,4
edu.umd.cs.findbugs.sourceViewer.DocumentCharacterIterator,47,80,75,4,8,0,0.010421426422042648,2
edu.umd.cs.findbugs.sourceViewer.HighlightInformation,0,42,50,73,1,0,0.007887690860409581,2
edu.umd.cs.findbugs.sourceViewer.HighlightInformation,0,42,50,73,1,0,0.007887690860409581,1
edu.umd.cs.findbugs.sourceViewer.JavaScanner,0,75,89,60,2,0,0.008248443405090693,1
edu.umd.cs.findbugs.sourceViewer.JavaScanner,0,75,89,60,2,0,0.008248443405090693,2
edu.umd.cs.findbugs.sourceViewer.JavaSourceDocument,7,83,100,0,3,0,0.004297147745480784,2
edu.umd.cs.findbugs.sourceViewer.NavigableTextPane,,,,0,3,0,0.006219844277176714,3
edu.umd.cs.findbugs.sourceViewer.NavigableTextPane,,,,0,3,0,0.006219844277176714,1
edu.umd.cs.findbugs.sourceViewer.NoWrapBoxView,,,,0,3,0,0.008776874144456073,2
edu.umd.cs.findbugs.sourceViewer.NumberedEditorKit,0,0,,0,1,0,0.011155406224935153,2
edu.umd.cs.findbugs.sourceViewer.NumberedParagraphView,4,67,100,0,2,0,0.007000356125318662,2
edu.umd.cs.findbugs.sourceViewer.NumberedViewFactory,0,0,,0,1,0,0.006599540833938509,2
edu.umd.cs.findbugs.tools.FilterPropertyDatabase,,0,,0,1,0,4.9E-324,6
edu.umd.cs.findbugs.tools.FixIndentation,6,75,,0,1,0,0.0073554220932586555,11
edu.umd.cs.findbugs.tools.html.ColorAlternator,0,25,,0,1,0,0.009629825956356568,2
edu.umd.cs.findbugs.tools.html.PlainPrintBugDescriptions,21,60,50,0,1,3,0.01101544810047331,4
edu.umd.cs.findbugs.tools.html.PrettyPrintBugDescriptions,67,82,91,0,1,3,0.006431247662287632,2
edu.umd.cs.findbugs.tools.html.PrintBugDescriptions,,,,0,1,0,0.007225617633902358,3
edu.umd.cs.findbugs.tools.junit.JUnitJarRunner,6,60,50,17,1,0,0.0077768407747241365,6
edu.umd.cs.findbugs.tools.xml.CheckMessages,4,50,,0,1,0,0.010013661395666848,7
edu.umd.cs.findbugs.userAnnotations.Plugin,,,,0,5,0,0.010032391980665125,1
edu.umd.cs.findbugs.userAnnotations.ri.XMLFileUserAnnotationPlugin,25,70,50,10,2,0,0.004818942971180298,2
edu.umd.cs.findbugs.util.ClassNameTest,,,,0,2,0,0.008994141430811124,5
edu.umd.cs.findbugs.util.AnyTypeMatcher,,,,0,2,1,0.009301134909121938,2
edu.umd.cs.findbugs.util.Archive,0,0,,0,6,0,4.9E-324,4
edu.umd.cs.findbugs.util.ClassName,,,,0,10,0,0.007227504802785663,21
edu.umd.cs.findbugs.util.ClassPathUtil,,,,0,2,0,0.008920533595220558,4
edu.umd.cs.findbugs.util.ContainsCamelCaseWordStringMatcher,0,0,0,100,6,1,0.01656232665028924,4
edu.umd.cs.findbugs.util.ExactStringMatcher,0,0,0,100,1,1,0.009803039841712382,2
edu.umd.cs.findbugs.util.LaunchBrowser,1,33,0,100,18,0,0.0044013971083672,18
edu.umd.cs.findbugs.util.RegexStringMatcher,0,0,0,100,1,1,0.009222438446569082,2
edu.umd.cs.findbugs.util.StringMatcher,,,,0,1,0,4.9E-324,2
edu.umd.cs.findbugs.util.Strings,,,,0,3,0,0.010074868287272389,9
edu.umd.cs.findbugs.util.SubtypeTypeMatcher,0,25,0,100,2,1,0.007930858763392416,5
edu.umd.cs.findbugs.util.TopologicalSort,1,50,,0,11,0,0.004905711328142581,5
edu.umd.cs.findbugs.util.TypeMatcher,,,,0,1,0,4.9E-324,2
edu.umd.cs.findbugs.util.Util,210,95,100,0,17,0,0.005249525583002981,29
edu.umd.cs.findbugs.visitclass.DismantleBytecodeTest,,,,0,1,0,4.9E-324,3
edu.umd.cs.findbugs.visitclass.GetNumberArgumentsTest,0,20,0,60,2,0,0.00914506250524373,2
edu.umd.cs.findbugs.visitclass.AnnotationVisitor,1,74,80,17,1,0,0.009357646840951316,7
edu.umd.cs.findbugs.visitclass.BetterVisitor,,,,0,14,1,0.005857868139020929,2
edu.umd.cs.findbugs.visitclass.Constants2,,,,,0,0,-2.0,2
edu.umd.cs.findbugs.visitclass.DismantleBytecode,1399,95,94,7,2,1,0.004646179992149633,19
edu.umd.cs.findbugs.visitclass.LVTHelper,,,,0,1,0,4.9E-324,3
edu.umd.cs.findbugs.visitclass.PreorderVisitor,810,93,93,8,10,2,0.0037560687975951574,16
edu.umd.cs.findbugs.visitclass.PrintClass,1,33,0,0,1,0,0.011142171240848752,6
edu.umd.cs.findbugs.visitclass.Util,,,,0,3,0,0.00560453377188103,8
edu.umd.cs.findbugs.workflow.BugHistory,120,94,83,14,5,3,0.0039744173755020505,7
edu.umd.cs.findbugs.workflow.CopyBuggySource,3,67,,0,2,0,0.012698044940902821,19
edu.umd.cs.findbugs.workflow.CountClassVersions,,,,0,1,3,0.0053909688906474094,7
edu.umd.cs.findbugs.workflow.DefectDensity,,,,0,1,0,0.0073061197131175,6
edu.umd.cs.findbugs.workflow.FileBugHash,7,61,83,10,1,0,0.004520741552766822,9
edu.umd.cs.findbugs.workflow.Filter,1,50,,0,2,3,0.017203570784175205,45
edu.umd.cs.findbugs.workflow.ListBugDatabaseInfo,1,50,,0,1,3,0.005235602094240838,11
edu.umd.cs.findbugs.workflow.MineBugHistory,88,84,83,30,1,2,0.005304870502635754,13
edu.umd.cs.findbugs.workflow.PrintAppVersion,,,,0,1,0,4.9E-324,4
edu.umd.cs.findbugs.workflow.RecursiveSearchForJavaFiles,,,,0,1,0,0.009145062505243728,2
edu.umd.cs.findbugs.workflow.RejarClassesForAnalysis,43,85,92,0,1,3,0.004293979384769626,29
edu.umd.cs.findbugs.workflow.SetBugDatabaseInfo,1,50,,0,1,3,0.005907070182997584,16
edu.umd.cs.findbugs.workflow.SourceSearcher,0,33,,0,1,0,0.010603037875686998,5
edu.umd.cs.findbugs.workflow.UnionResults,,,,0,2,3,0.006221816313716537,15
edu.umd.cs.findbugs.workflow.Update,29,82,80,20,3,2,0.004033374534785735,30
edu.umd.cs.findbugs.workflow.FindSeqNumTest,0,0,0,100,1,0,0.007488138742441105,3
edu.umd.cs.findbugs.xml.Dom4JXMLOutput,64,50,0,20,4,9,0.012320305200714806,4
edu.umd.cs.findbugs.xml.MetaCharacterMap,0,25,50,0,1,0,0.00830856010366644,2
edu.umd.cs.findbugs.xml.OutputStreamXMLOutput,63,78,62,32,4,10,0.005673965715650368,7
edu.umd.cs.findbugs.xml.QuoteMetaCharacters,0,38,50,0,1,0,0.008372378830939397,3
edu.umd.cs.findbugs.xml.XMLAttributeList,3,58,66,30,2,1,0.0067690756955784415,6
edu.umd.cs.findbugs.xml.XMLOutput,,,,0,12,0,0.011535361009886693,3
edu.umd.cs.findbugs.xml.XMLOutputUtil,,,,0,3,0,0.011283893571139535,4
edu.umd.cs.findbugs.xml.XMLWriteable,,,,0,1,0,4.9E-324,2
edu.umd.cs.findbugs.xml.XPathFind,4,50,,0,1,0,0.008155132236472261,4
net.jcip.annotations.GuardedBy,,,,0,1,0,4.9E-324,0
net.jcip.annotations.Immutable,,,,,0,0,-2.0,0
net.jcip.annotations.NotThreadSafe,,,,,0,0,-2.0,0
net.jcip.annotations.ThreadSafe,,,,,0,0,-2.0,0
