Component, LCOM2, LCOM3, LCOM5, TCC, LCOM4, LCbC_XScan, MWE, CC
org.apache.el.parser.AstEmpty,,,,0,3,0,0.008547008547008544,3
org.apache.el.parser.AstEqual,,,,0,2,0,0.008899143045484509,3
org.apache.el.parser.AstFalse,,,,0,2,0,0.008973080757726818,3
org.apache.el.parser.AstFloatingPoint,6,75,,0,2,0,0.008348794063079777,4
org.apache.el.parser.AstFunction,2,44,33,61,2,0,0.007285745896762949,13
org.apache.el.parser.AstGreaterThan,,,,0,2,0,0.008826413860738803,3
org.apache.el.parser.AstGreaterThanEqual,,,,0,2,0,0.008754863813229572,3
org.apache.el.parser.AstIdentifier,,,,0,7,1,0.009864596237532516,11
org.apache.el.parser.AstInteger,6,75,,0,2,0,0.008413836086008103,4
org.apache.el.parser.AstLessThan,,,,0,2,0,0.008826413860738803,3
org.apache.el.parser.AstLessThanEqual,,,,0,2,0,0.008754863813229572,3
org.apache.el.parser.AstLiteralExpression,,,,0,4,0,0.008754863813229572,5
org.apache.el.parser.AstMinus,,,,0,2,0,0.008348794063079777,3
org.apache.el.parser.AstMod,,,,0,2,0,0.008348794063079777,3
org.apache.el.parser.AstMult,,,,0,2,0,0.008348794063079777,3
org.apache.el.parser.AstNegative,,,,0,3,0,0.00828474992328935,4
org.apache.el.parser.AstNot,,,,0,3,0,0.011088945861047184,4
org.apache.el.parser.AstNotEqual,,,,0,2,0,0.008899143045484509,3
org.apache.el.parser.AstNull,,,,0,3,0,0.008899143045484507,3
org.apache.el.parser.AstOr,,,,0,2,0,0.008973080757726818,4
org.apache.el.parser.AstPlus,,,,0,2,0,0.008348794063079777,3
org.apache.el.parser.AstString,10,80,,0,4,0,0.00889914304548451,4
org.apache.el.parser.AstTrue,,,,0,2,0,0.008973080757726818,3
org.apache.el.parser.AstValue,36,89,,0,3,1,0.0089439493196563,25
org.apache.el.parser.BooleanNode,,,,0,2,0,0.008899143045484509,5
org.apache.el.parser.ELParser,4053,92,90,61,7,0,0.004619902572946767,15
org.apache.el.parser.ELParserConstants,,,,,0,0,-2.0,5
org.apache.el.parser.ELParserTokenManager,191,91,91,30,2,0,0.005305174348558274,10
org.apache.el.parser.ELParserTreeConstants,,,,,0,0,-2.0,7
org.apache.el.parser.JJTELParserState,0,48,56,64,1,0,0.008973080757726822,3
org.apache.el.parser.Node,,,,0,15,0,0.008826413860738803,3
org.apache.el.parser.NodeVisitor,,,,0,1,0,4.9E-324,4
org.apache.el.parser.ParseException,10,88,,,3,0,0.00847989949748744,2
org.apache.el.parser.SimpleCharStream,344,85,76,34,9,0,0.007182761372705511,4
org.apache.el.parser.SimpleNode,163,80,70,15,11,1,0.008105140752724107,7
org.apache.el.parser.Token,19,95,,0,2,0,0.008221680876979295,4
org.apache.el.parser.TokenMgrError,15,97,,0,7,0,0.008615188257817484,3
org.apache.el.util.MessageFactory,26,75,0,5,2,0,0.008684464458025088,6
org.apache.el.util.ReflectionUtil,28,92,,0,5,0,0.00699663125161959,15
org.apache.jasper.Constants,,,,,0,0,-2.0,23
org.apache.jasper.EmbeddedServletOptions,499,94,99,1,4,1,0.005680601537131358,14
org.apache.jasper.JasperException,,,,,3,0,0.009698275862068964,4
org.apache.jasper.JspC,3342,98,98,2,20,1,0.01397710382799434,40
org.apache.jasper.JspCompilationContext,1144,95,96,7,4,0,0.034785196369700615,27
org.apache.jasper.Options,,,,0,29,0,0.01016880598801801,7
org.apache.jasper.compiler.AntCompiler,1,44,34,,2,1,0.004263409618320619,7
org.apache.jasper.compiler.AttributeParser,2,63,74,0,1,0,0.00748826492984188,5
org.apache.jasper.compiler.BeanRepository,0,33,67,100,1,0,0.047520276043187856,5
org.apache.jasper.compiler.Collector,,,,0,1,1,4.9E-324,2
org.apache.jasper.compiler.Compiler,35,75,72,27,3,0,0.013527938363517792,13
org.apache.jasper.compiler.DefaultErrorHandler,,,,0,4,0,0.009281540048126504,8
org.apache.jasper.compiler.Dumper,,,,0,2,1,0.008899143045484509,6
org.apache.jasper.compiler.ELFunctionMapper,,33,,0,1,2,4.9E-324,13
org.apache.jasper.compiler.ELNode,,,,0,1,1,4.9E-324,9
org.apache.jasper.compiler.ELParser,66,83,87,0,1,1,0.00729840352400462,19
org.apache.jasper.compiler.ErrorDispatcher,241,87,50,1,1,1,0.00915468907634061,11
org.apache.jasper.compiler.ErrorHandler,,,,0,4,0,0.011326032590996847,3
org.apache.jasper.compiler.Generator,0,87,84,0,2,1,0.029120160484009405,39
org.apache.jasper.compiler.ImplicitTagLibraryInfo,0,55,100,0,1,0,0.005792936705242341,15
org.apache.jasper.compiler.JDTCompiler,,,,,1,1,4.9E-324,14
org.apache.jasper.compiler.JasperTagInfo,0,0,0,100,1,0,0.011181077348759443,5
org.apache.jasper.compiler.JavacErrorDetail,29,78,100,0,1,0,0.007101910164363473,7
org.apache.jasper.compiler.JspConfig,9,71,70,100,1,0,0.004161581041312445,13
org.apache.jasper.compiler.JspDocumentParser,247,87,84,18,4,0,0.003217761356884846,33
org.apache.jasper.compiler.JspReader,316,88,87,,1,0,0.01076788743903858,12
org.apache.jasper.compiler.JspRuntimeContext,60,81,89,23,3,0,0.015699764908616628,21
org.apache.jasper.compiler.JspUtil,1073,97,85,0,33,0,0.004666326296425391,22
org.apache.jasper.compiler.Localizer,13,67,0,7,2,0,0.00809838032393521,6
org.apache.jasper.compiler.Mark,0,61,78,44,2,0,0.011275553207511297,11
org.apache.jasper.compiler.Node,363,90,97,3,5,2,0.005807285724622308,12
org.apache.jasper.compiler.PageDataImpl,0,75,,0,1,1,0.004598629403648721,9
org.apache.jasper.compiler.PageInfo,3163,97,98,2,24,0,0.025797918969549225,11
org.apache.jasper.compiler.Parser,0,81,81,0,1,0,0.004462540468559985,26
org.apache.jasper.compiler.ParserController,52,82,83,38,1,0,0.004867225994641757,16
org.apache.jasper.compiler.ScriptingVariabler,,100,,0,1,1,4.9E-324,5
org.apache.jasper.compiler.ServletWriter,0,66,69,73,1,0,0.008917013934162294,5
org.apache.jasper.compiler.SmapGenerator,13,71,75,19,1,0,0.007946303956865306,6
org.apache.jasper.compiler.SmapStratum,6,60,70,29,2,0,0.0067246929165961184,5
org.apache.jasper.compiler.SmapUtil,10,90,,0,3,3,0.06056142875575955,12
org.apache.jasper.compiler.TagConstants,,,,,0,0,-2.0,2
org.apache.jasper.compiler.TagFileProcessor,4,40,0,17,3,1,0.029260585448866137,17
org.apache.jasper.compiler.TagLibraryInfoImpl,30,73,77,17,1,0,0.004555485014255054,32
org.apache.jasper.compiler.TagPluginManager,0,58,75,0,1,0,0.02798960261904226,19
org.apache.jasper.compiler.TextOptimizer,,,,0,1,3,4.9E-324,6
org.apache.jasper.compiler.TldLocationsCache,36,83,90,0,2,0,0.005316799068237209,29
org.apache.jasper.compiler.Validator,,,,0,2,4,0.013738735227543519,25
org.apache.jasper.compiler.tagplugin.TagPlugin,,,,0,1,0,4.9E-324,2
org.apache.jasper.compiler.tagplugin.TagPluginContext,,,,0,14,0,0.01044689926069929,3
org.apache.jasper.el.ELContextImpl,11,71,83,20,3,1,0.02692735858403424,10
org.apache.jasper.el.ELContextWrapper,0,40,50,100,1,1,0.008442296574231248,5
org.apache.jasper.el.ELResolverImpl,22,75,75,5,2,0,0.016857057542621404,10
org.apache.jasper.el.ExpressionEvaluatorImpl,1,33,,0,1,0,0.006206343832898943,8
org.apache.jasper.el.ExpressionImpl,0,0,,0,1,0,0.007640067911714771,4
org.apache.jasper.el.FunctionMapperImpl,0,0,,0,1,1,0.008348794063079777,3
org.apache.jasper.el.JspELException,,,,,1,0,4.9E-324,2
org.apache.jasper.el.JspMethodExpression,0,30,28,100,2,4,0.00876650764730789,4
org.apache.jasper.el.JspMethodNotFoundException,,,,,1,0,4.9E-324,2
org.apache.jasper.el.JspPropertyNotFoundException,,,,,1,0,4.9E-324,2
org.apache.jasper.el.JspPropertyNotWritableException,,,,,1,0,4.9E-324,2
org.apache.jasper.el.JspValueExpression,0,27,25,100,2,3,0.008719025910402502,4
org.apache.jasper.el.VariableResolverImpl,0,0,,0,1,1,0.008038106579339089,4
org.apache.jasper.runtime.AnnotationHelper,,,,0,2,0,0.008754863813229572,0
org.apache.jasper.runtime.BodyContentImpl,72,78,74,48,1,6,0.006613254876106248,4
org.apache.jasper.runtime.HttpJspBase,,,,0,5,3,0.006453154875717015,5
org.apache.jasper.runtime.JspApplicationContextImpl,17,79,90,10,3,0,0.009786874742368619,9
org.apache.jasper.runtime.JspContextWrapper,0,81,81,56,4,10,0.03722137047671939,11
org.apache.jasper.runtime.JspFragmentHelper,0,50,100,0,1,0,0.0069071373752877955,3
org.apache.jasper.runtime.JspRuntimeLibrary,990,98,,0,26,0,0.009248079393246908,12
org.apache.jasper.runtime.JspSourceDependent,,,,0,1,0,4.9E-324,3
org.apache.jasper.runtime.JspWriterImpl,670,87,69,6,2,7,0.006928977485893315,9
org.apache.jasper.runtime.PageContextImpl,750,88,84,5,4,9,0.01567710039918284,23
org.apache.jasper.runtime.PerThreadTagHandlerPool,0,53,78,33,1,3,0.0067348465951608885,4
org.apache.jasper.runtime.ProtectedFunctionMapper,2,50,50,17,1,1,0.03874435409012676,6
org.apache.jasper.runtime.ServletResponseWrapperInclude,2,50,100,0,2,1,0.006491945179129598,4
org.apache.jasper.runtime.TagHandlerPool,8,63,58,50,1,3,0.0062513492727788444,6
org.apache.jasper.security.SecurityClassLoad,,0,,0,1,0,4.9E-324,4
org.apache.jasper.security.SecurityUtil,1,50,,0,2,0,0.00920245398773006,4
org.apache.jasper.servlet.JasperLoader,2,68,83,17,2,0,0.042080966852247145,5
org.apache.jasper.servlet.JspCServletContext,293,86,76,3,14,3,0.010300734073142396,28
org.apache.jasper.servlet.JspServlet,0,64,67,81,1,3,0.004532403109790731,18
org.apache.jasper.servlet.JspServletWrapper,41,83,90,29,2,0,0.01943157311706062,25
org.apache.jasper.tagplugins.jstl.Util,15,88,100,0,6,0,0.003849083233184229,13
org.apache.jasper.tagplugins.jstl.core.Catch,,,,0,1,1,4.9E-324,3
org.apache.jasper.tagplugins.jstl.core.Choose,,,,0,1,1,4.9E-324,4
org.apache.jasper.tagplugins.jstl.core.ForEach,1,33,0,0,1,1,0.007642973193982335,7
org.apache.jasper.tagplugins.jstl.core.ForTokens,,,,0,1,1,4.9E-324,3
org.apache.jasper.tagplugins.jstl.core.If,,,,0,1,1,4.9E-324,4
org.apache.jasper.tagplugins.jstl.core.Import,,,,0,1,1,4.9E-324,4
org.apache.jasper.tagplugins.jstl.core.Otherwise,,,,0,1,1,4.9E-324,4
org.apache.jasper.tagplugins.jstl.core.Out,,,,0,1,1,4.9E-324,9
org.apache.jasper.tagplugins.jstl.core.Param,,,,0,1,1,4.9E-324,4
org.apache.jasper.tagplugins.jstl.core.Redirect,,,,0,1,1,4.9E-324,3
org.apache.jasper.tagplugins.jstl.core.Remove,,,,0,1,1,4.9E-324,3
org.apache.jasper.tagplugins.jstl.core.Set,,,,0,1,1,4.9E-324,6
org.apache.jasper.tagplugins.jstl.core.Url,,,,0,1,1,4.9E-324,3
org.apache.jasper.tagplugins.jstl.core.When,,,,0,1,1,4.9E-324,4
org.apache.jasper.util.Enumerator,16,50,0,100,5,0,0.012197628532459676,7
org.apache.jasper.xmlparser.ASCIIReader,0,63,50,75,2,0,0.007953500223026202,7
org.apache.jasper.xmlparser.EncodingMap,9,57,60,40,4,0,0.012231294038040836,7
org.apache.jasper.xmlparser.ParserUtils,3,67,,0,1,0,0.004118743718708546,8
org.apache.jasper.xmlparser.SymbolTable,8,54,0,40,3,0,0.008595582954270375,4
org.apache.jasper.xmlparser.TreeNode,84,83,81,22,1,0,0.0465527289082327,7
org.apache.jasper.xmlparser.UCSReader,0,78,72,75,3,0,0.0066784413139641795,6
org.apache.jasper.xmlparser.UTF8Reader,44,79,58,25,4,0,0.006917519631885693,7
org.apache.jasper.xmlparser.XMLChar,154,92,89,13,11,0,0.006893182150933612,6
org.apache.jasper.xmlparser.XMLEncodingDetector,124,87,88,51,1,0,0.0034875000753129886,17
org.apache.jasper.xmlparser.XMLString,6,33,0,67,2,1,0.009448090045778705,4
org.apache.jasper.xmlparser.XMLStringBuffer,43,64,0,30,3,1,0.009589347972608514,5
org.apache.jk.apr.AprImpl,380,92,89,3,17,1,0.005420815526154434,0
org.apache.jk.apr.TomcatStarter,1,50,100,0,1,0,0.008755488580845013,0
org.apache.jk.common.AjpConstants,,,,,0,0,-2.0,0
org.apache.jk.common.ChannelJni,18,56,25,32,5,6,0.006155736985247625,0
org.apache.jk.common.ChannelNioSocket,1438,94,95,11,9,19,0.023673201951154715,0
org.apache.jk.common.ChannelShm,,,,,0,0,-2.0,0
org.apache.jk.common.ChannelSocket,1354,93,94,12,6,20,0.023674100405641302,0
org.apache.jk.common.ChannelUn,82,89,88,13,3,11,0.013904982604642067,0
org.apache.jk.common.HandlerDispatch,4,75,50,33,3,2,0.006247930515061322,0
org.apache.jk.common.HandlerRequest,152,89,92,11,4,2,0.0041066281325282325,0
org.apache.jk.common.JkInputStream,0,69,73,58,3,1,0.004130142012078114,0
org.apache.jk.common.JkMX,341,89,91,13,3,2,0.006637667083105022,0
org.apache.jk.common.JniHandler,44,81,75,25,5,4,0.005717851146318231,0
org.apache.jk.common.MsgAjp,16,66,47,53,3,2,0.0068930071688512225,0
org.apache.jk.common.Shm,150,89,92,16,3,5,0.006202510738289624,0
org.apache.jk.common.Shm14,13,75,75,7,5,4,0.011847449939856945,0
org.apache.jk.common.WorkerDummy,0,56,50,100,1,2,0.006598178377976808,0
org.apache.jk.config.ApacheConfig,174,90,92,0,7,5,0.005315395792089168,0
org.apache.jk.config.BaseJkConfig,453,95,96,3,9,2,0.005226233421226816,0
org.apache.jk.config.GeneratorApache2,0,50,50,71,2,7,0.009151386101693354,0
org.apache.jk.config.GeneratorJk1,5,60,50,44,4,7,0.010853073202189959,0
org.apache.jk.config.GeneratorJk2,5,54,40,44,4,7,0.009478036380084353,0
org.apache.jk.config.IISConfig,34,81,84,0,2,5,0.008671418211635295,0
org.apache.jk.config.NSConfig,30,81,85,0,5,5,0.006009501666510818,0
org.apache.jk.config.WebXml2Jk,83,88,87,8,3,0,0.00670312178908302,0
org.apache.jk.core.JkChannel,,,,0,8,0,0.009361997226074895,0
org.apache.jk.core.JkHandler,280,95,93,3,15,1,0.005702087773720271,0
org.apache.jk.core.Msg,,,,0,21,2,0.008606002585824241,0
org.apache.jk.core.MsgContext,519,94,96,6,8,1,0.006770028089333711,0
org.apache.jk.core.WorkerEnv,58,88,90,14,5,0,0.00929038008757961,0
org.apache.jk.server.JkCoyoteHandler,75,84,86,14,4,6,0.004986271143788602,0
org.apache.jk.server.JkMain,599,92,92,16,5,0,0.004304409167931537,0
org.apache.juli.ClassLoaderLogManager,104,80,66,9,3,0,0.07483018959392204,16
org.apache.juli.FileHandler,23,66,50,33,2,0,0.005418243477494804,16
org.apache.juli.JdkLoggerFormatter,,17,,0,1,0,4.9E-324,3
org.apache.juli.logging.DirectJDKLog,175,88,0,10,3,0,0.006118116496694752,10
org.apache.juli.logging.Log,,,,0,18,0,0.009966777408637877,3
org.apache.juli.logging.LogConfigurationException,8,60,,0,3,0,0.009414711977717965,7
org.apache.juli.logging.LogFactory,73,91,58,9,4,0,0.009121032526806887,10
org.apache.naming.Constants,,,,,0,0,-2.0,2
org.apache.naming.ContextAccessController,3,50,60,40,1,0,0.008973080757726817,8
org.apache.naming.ContextBindings,138,80,73,14,7,0,0.00708847466526647,9
org.apache.naming.EjbRef,3,67,,0,3,0,0.00822374463921599,5
org.apache.naming.HandlerRef,6,92,,0,3,0,0.007255295396582557,3
org.apache.naming.JndiPermission,,,,,2,0,0.015613973182780521,5
org.apache.naming.NameParserImpl,,,,0,1,0,4.9E-324,6
org.apache.naming.NamingContext,437,85,73,6,1,0,0.028537185119007186,15
org.apache.naming.NamingContextBindingsEnumeration,9,57,50,10,2,0,0.007758946305099566,8
org.apache.naming.NamingContextEnumeration,3,33,0,30,2,0,0.008348794063079775,7
org.apache.naming.NamingEntry,0,76,0,100,1,0,0.009361997226074894,6
org.apache.naming.NamingService,33,75,50,13,4,0,0.006572267247984765,3
org.apache.naming.NamingServiceMBean,15,100,,0,6,0,0.009361997226074894,1
org.apache.naming.ResourceEnvRef,3,67,,0,3,0,0.008708078308417794,6
org.apache.naming.ResourceLinkRef,3,67,,0,3,0,0.010350207444943891,6
org.apache.naming.ResourceRef,6,75,,0,3,0,0.007891476858621488,5
org.apache.naming.SelectorContext,455,88,74,7,1,0,0.006545553883304207,10
org.apache.naming.ServiceRef,15,86,66,30,4,0,0.006983810219114371,6
org.apache.naming.StringManager,26,81,100,0,1,0,0.00830585530031691,7
org.apache.naming.TransactionRef,3,67,,0,3,0,0.008850811671267438,5
org.apache.naming.factory.BeanFactory,,,,0,1,0,4.9E-324,7
org.apache.naming.factory.Constants,,,,,0,0,-2.0,4
org.apache.naming.factory.EjbFactory,,,,0,1,0,4.9E-324,9
org.apache.naming.factory.MailSessionFactory,,0,,0,1,0,4.9E-324,7
org.apache.naming.factory.OpenEjbFactory,,0,,0,1,0,4.9E-324,6
org.apache.naming.factory.ResourceEnvFactory,,,,0,1,0,4.9E-324,7
org.apache.naming.factory.ResourceFactory,,,,0,1,0,4.9E-324,9
org.apache.naming.factory.ResourceLinkFactory,0,0,0,100,1,0,0.006976494116537535,5
org.apache.naming.factory.SendMailFactory,,0,,0,1,0,4.9E-324,7
org.apache.naming.factory.TransactionFactory,,,,0,1,0,4.9E-324,7
org.apache.naming.java.javaURLContextFactory,1,50,,0,2,0,0.005922798083906902,8
org.apache.naming.resources.BaseDirContext,2306,97,91,0,47,1,0.005409028536363331,22
org.apache.naming.resources.CacheEntry,0,19,38,100,1,0,0.008284749923289352,2
org.apache.naming.resources.Constants,,,,,0,0,-2.0,4
org.apache.naming.resources.DirContextURLConnection,57,79,78,20,2,0,0.0522014697249728,13
org.apache.naming.resources.DirContextURLStreamHandler,43,69,66,55,5,0,0.0070749711657192215,6
org.apache.naming.resources.DirContextURLStreamHandlerFactory,,,,0,2,0,0.008254740716794098,5
org.apache.naming.resources.FileDirContext,423,91,83,4,12,19,0.004394109022925962,17
org.apache.naming.resources.ProxyDirContext,0,92,87,84,4,0,0.004563423304512961,17
org.apache.naming.resources.ProxyDirContext,0,92,87,84,4,0,0.004563423304512961,17
org.apache.naming.resources.RecyclableNamingEnumeration,7,57,50,30,2,0,0.008348794063079775,5
org.apache.naming.resources.Resource,13,64,50,67,2,0,0.008413836086008101,4
org.apache.naming.resources.ResourceAttributes,0,89,87,54,7,0,0.017236260683542285,9
org.apache.naming.resources.ResourceCache,113,84,87,23,2,0,0.057346977527670484,7
org.apache.naming.resources.VirtualDirContext,0,50,50,80,1,2,0.013162265037551624,8
org.apache.naming.resources.WARDirContext,462,86,62,3,20,19,0.004206644596687097,17
org.apache.naming.resources.jndi.Handler,,,,,1,0,4.9E-324,3
org.apache.tomcat.Apr,,,,,1,0,-2.0,0
org.apache.tomcat.buildutil.Txt2Html,2,50,50,67,1,0,0.005860344036995098,6
org.apache.tomcat.jni.Address,28,100,,0,8,0,0.010059612518628911,3
org.apache.tomcat.jni.BIOCallback,,,,0,4,0,0.010059612518628911,3
org.apache.tomcat.jni.Directory,,,,0,8,0,0.010250569476082006,4
org.apache.tomcat.jni.Error,11,67,100,0,4,0,0.009966777408637871,6
org.apache.tomcat.jni.File,861,100,,0,42,0,0.008075986876867442,4
org.apache.tomcat.jni.FileInfo,,,,,0,0,-2.0,3
org.apache.tomcat.jni.Global,,,,0,6,0,0.010250569476082005,3
org.apache.tomcat.jni.Library,55,91,,0,5,0,0.004835243553008595,10
org.apache.tomcat.jni.Local,,,,0,5,0,0.010250569476082006,3
org.apache.tomcat.jni.Lock,36,100,,0,9,0,0.00875486381322957,3
org.apache.tomcat.jni.Mmap,6,100,,0,4,0,0.011529445532645496,3
org.apache.tomcat.jni.Multicast,,,,0,5,0,0.010250569476082006,3
org.apache.tomcat.jni.OS,28,100,,0,8,0,0.01982149325842094,3
org.apache.tomcat.jni.PasswordCallback,,,,0,1,0,4.9E-324,3
org.apache.tomcat.jni.Poll,36,100,,0,9,0,0.008221680876979292,9
org.apache.tomcat.jni.Pool,,,,0,13,0,0.009875640087783471,3
org.apache.tomcat.jni.PoolCallback,,,,0,1,0,4.9E-324,3
org.apache.tomcat.jni.Proc,21,100,,0,7,0,0.005061867266591675,3
org.apache.tomcat.jni.ProcErrorCallback,,,,0,1,0,4.9E-324,3
org.apache.tomcat.jni.Procattr,,,,0,13,0,0.011542721467398457,3
org.apache.tomcat.jni.Registry,190,100,,0,20,0,0.006491945179129597,3
org.apache.tomcat.jni.SSL,91,100,,0,14,0,0.007491796607738398,14
org.apache.tomcat.jni.SSLContext,,,,0,14,0,0.010059612518628911,4
org.apache.tomcat.jni.SSLSocket,,,,0,7,0,0.01005961251862891,4
org.apache.tomcat.jni.Shm,,,,0,8,0,0.009875640087783466,3
org.apache.tomcat.jni.Sockaddr,,,,,0,0,-2.0,3
org.apache.tomcat.jni.Socket,528,100,,0,33,0,0.0053370231271002155,3
org.apache.tomcat.jni.Status,1431,100,,0,1,0,0.010537390880448257,3
org.apache.tomcat.jni.Stdlib,,,,0,9,0,0.010250569476082006,3
org.apache.tomcat.jni.Time,15,83,100,0,6,0,0.00952717007762879,3
org.apache.tomcat.jni.User,,,,0,10,0,0.010250569476082005,3
org.apache.tomcat.util.DomUtil,91,93,,0,12,0,0.005773625180349755,4
org.apache.tomcat.util.IntrospectionUtils,594,91,81,5,33,0,0.006023867372035055,20
org.apache.tomcat.util.MutableInteger,0,25,0,100,2,0,0.009966777408637873,1
org.apache.tomcat.util.buf.Ascii,55,91,100,0,8,0,0.006603844516504783,8
org.apache.tomcat.util.buf.B2CConverter,13,78,86,50,3,1,0.006943376742159415,29
org.apache.tomcat.util.buf.Base64,4,80,89,33,4,0,0.005896053225089146,0
org.apache.tomcat.util.buf.ByteChunk,474,82,77,39,5,0,0.0075621827967084975,25
org.apache.tomcat.util.buf.C2BConverter,4,72,82,47,2,0,0.007186221433846269,17
org.apache.tomcat.util.buf.CharChunk,0,77,73,56,4,0,0.0073464352970314855,12
org.apache.tomcat.util.buf.DateTool,17,90,94,13,5,0,0.011416868217078822,0
org.apache.tomcat.util.buf.HexUtils,4,75,50,33,2,0,0.008120072145377293,6
org.apache.tomcat.util.buf.MessageBytes,0,77,75,52,5,0,0.01332372319195834,19
org.apache.tomcat.util.buf.StringCache,113,85,86,19,2,0,0.06616850830358613,9
org.apache.tomcat.util.buf.TimeStamp,101,83,87,19,5,0,0.007984086493516108,0
org.apache.tomcat.util.buf.UDecoder,78,95,100,0,6,0,0.007290531666257166,13
org.apache.tomcat.util.buf.UEncoder,26,81,86,30,2,0,0.0069706430384948274,9
org.apache.tomcat.util.buf.UTF8Decoder,6,75,100,0,3,1,0.008019967962083298,0
org.apache.tomcat.util.collections.EmptyEnumeration,6,75,,0,4,0,0.008754863813229572,0
org.apache.tomcat.util.collections.LRUCache,0,51,64,83,1,0,0.007640067911714771,0
org.apache.tomcat.util.collections.MultiMap,0,54,57,96,1,0,0.024676687321955826,1
org.apache.tomcat.util.collections.MultiMapNamesEnumeration,0,44,75,100,1,0,0.01612521697084177,1
org.apache.tomcat.util.collections.MultiMapValuesEnumeration,0,45,80,100,1,0,0.01503177714168754,1
org.apache.tomcat.util.collections.Queue,0,57,66,52,1,0,0.009316842144355741,0
org.apache.tomcat.util.collections.SimpleHashtable,6,75,81,64,2,0,0.012689820788919295,0
org.apache.tomcat.util.collections.SimplePool,29,76,75,33,4,0,0.007972863775732628,0
org.apache.tomcat.util.digester.AbstractObjectCreationFactory,1,33,0,33,2,1,0.00875486381322957,5
org.apache.tomcat.util.digester.AbstractRulesImpl,27,65,50,25,4,5,0.00895836693383576,3
org.apache.tomcat.util.digester.ArrayStack,28,100,,0,8,0,0.008381847763581527,4
org.apache.tomcat.util.digester.CallMethodRule,132,79,81,39,2,5,0.006998683608761637,6
org.apache.tomcat.util.digester.CallParamRule,3,62,53,100,1,4,0.006330260740345749,8
org.apache.tomcat.util.digester.Digester,7729,97,95,7,7,0,0.05275325424724703,23
org.apache.tomcat.util.digester.FactoryCreateRule,160,83,65,33,3,4,0.007585969873049232,9
org.apache.tomcat.util.digester.GenericParser,,0,,0,1,0,4.9E-324,4
org.apache.tomcat.util.digester.NodeCreateRule,13,67,,0,3,2,0.005229065188307073,4
org.apache.tomcat.util.digester.ObjectCreateRule,49,73,0,33,4,3,0.008995958736123863,5
org.apache.tomcat.util.digester.ObjectCreationFactory,,,,0,3,0,0.008684464458025086,3
org.apache.tomcat.util.digester.ObjectParamRule,0,25,0,100,1,1,0.0074084478926358605,3
org.apache.tomcat.util.digester.ParserFeatureSetterFactory,0,0,,0,2,0,4.9E-324,3
org.apache.tomcat.util.digester.PathCallParamRule,0,0,0,100,1,1,0.009124704291990535,3
org.apache.tomcat.util.digester.Rule,74,85,66,4,7,0,0.009288731466628283,3
org.apache.tomcat.util.digester.RuleSet,,,,0,2,0,0.010059612518628911,3
org.apache.tomcat.util.digester.RuleSetBase,1,50,,0,2,1,0.009361997226074895,4
org.apache.tomcat.util.digester.Rules,,,,0,9,0,0.009966777408637871,3
org.apache.tomcat.util.digester.RulesBase,13,65,68,36,2,5,0.06493061413859083,5
org.apache.tomcat.util.digester.SetNextRule,20,67,66,33,2,1,0.00830209648744765,5
org.apache.tomcat.util.digester.SetPropertiesRule,9,43,0,33,4,2,0.008445657865916889,7
org.apache.tomcat.util.digester.SetPropertyRule,0,25,0,100,1,2,0.0085628495773262,4
org.apache.tomcat.util.digester.SetRootRule,20,67,66,33,2,2,0.00830209648744765,4
org.apache.tomcat.util.digester.SetTopRule,20,67,66,33,2,2,0.00830209648744765,4
org.apache.tomcat.util.digester.WithDefaultsRulesWrapper,0,50,48,64,2,5,0.00794518486154663,6
org.apache.tomcat.util.digester.XercesParser,6,75,100,0,1,0,0.005633224267290476,5
org.apache.tomcat.util.http.AcceptLanguage,,,,0,1,0,0.008704955477338657,2
org.apache.tomcat.util.http.BaseRequest,313,90,92,14,2,0,0.03188483698035025,0
org.apache.tomcat.util.http.ContentType,,,,0,2,0,0.009966777408637873,2
org.apache.tomcat.util.http.Cookies,149,91,88,8,3,0,0.005394537723704039,12
org.apache.tomcat.util.http.FastHttpDateFormat,7,77,85,33,2,0,0.03504101066264872,9
org.apache.tomcat.util.http.HttpMessages,3,67,,0,3,0,0.007406077010401418,5
org.apache.tomcat.util.http.MimeHeaders,80,65,5,26,3,0,0.005368327112249641,10
org.apache.tomcat.util.http.MimeMap,3,58,50,40,2,0,0.008993585539388636,0
org.apache.tomcat.util.http.Parameters,209,90,92,23,2,0,0.008672144361999394,36
org.apache.tomcat.util.http.ServerCookie,401,94,95,4,4,0,0.006208614630801051,4
org.apache.tomcat.util.http.fileupload.DefaultFileItem,122,86,91,17,3,0,0.004653878305527469,0
org.apache.tomcat.util.http.fileupload.DefaultFileItemFactory,0,62,50,60,2,0,0.007481296758104737,0
org.apache.tomcat.util.http.fileupload.DeferredFileOutputStream,1,58,75,0,2,0,0.006513386031610509,4
org.apache.tomcat.util.http.fileupload.DiskFileUpload,0,11,0,71,1,0,0.00680576228360465,0
org.apache.tomcat.util.http.fileupload.FileItem,,,,0,15,0,0.006491945179129598,11
org.apache.tomcat.util.http.fileupload.FileItemFactory,,,,0,1,0,4.9E-324,4
org.apache.tomcat.util.http.fileupload.FileUpload,0,25,0,100,2,0,0.00786255096097845,5
org.apache.tomcat.util.http.fileupload.FileUploadBase,58,85,90,25,2,1,0.01879986677242768,29
org.apache.tomcat.util.http.fileupload.FileUploadException,,,,,2,1,0.009698275862068966,2
